"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","Fence","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"60","RL",69.3057953144266,9453,"IReg","CulDSac","SawyerW","RRNe","1Fam","2Story",7,7,1993,1,"Gable","HdBoard","HdBoard","None",0,3,3,"PConc",4,1,4,"402","594","996",5,"Y","SBrkr",1014,730,1744,"0","0",2,1,3,4,7,0,0,"Attchd",1993,1,"2","457","3","3","Y",370,1,"2","2010","WD","Normal",194500
"20","RL",93,12030,"Reg","Inside","NridgHt","Norm","1Fam","1Story",8,5,2007,0,"Hip","VinylSd","VinylSd","BrkFace",254,4,3,"PConc",5,1,1,"0","1694","1694",5,"Y","SBrkr",1694,0,1694,"0","0",2,0,3,4,7,0,0,"Attchd",2007,2,"3","818","3","3","Y",168,1,"12","2007","New","Partial",318000
"50","RL",52,8741,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",6,4,1945,1,"Gable","VinylSd","VinylSd","None",0,2,3,"CBlock",3,1,2,"94","641","735",3,"Y","Other",798,689,1487,"0","0",1,1,3,3,7,1,4,"Detchd",1949,1,"1","220","3","3","Y",0,2,"4","2010","WD","Normal",113000
"20","FV",75,9000,"Reg","Inside","Somerst","Norm","1Fam","1Story",8,5,2008,0,"Gable","VinylSd","VinylSd","Stone",36,3,3,"PConc",4,3,6,"1078","488","1566",5,"Y","SBrkr",1566,0,1566,"1","0",2,0,3,4,7,0,0,"Attchd",2008,1,"2","750","3","3","Y",144,1,"4","2010","WD","Normal",262500
"30","RM",40,3880,"Reg","Inside","OldTown","Norm","1Fam","1Story",5,9,1945,1,"Gable","VinylSd","VinylSd","None",0,2,4,"CBlock",3,1,5,"329","357","686",4,"Y","SBrkr",866,0,866,"0","0",1,0,2,4,4,0,0,"None",1945,1,"0","0","None","0","Y",58,1,"8","2007","WD","Normal",110500
"50","RM",63,5000,"Reg","Corner","OldTown","Norm","1Fam","1.5Fin",5,4,1900,1,"Gable","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",3,1,1,"0","540","540",4,"N","Other",889,551,1440,"0","0",1,0,3,3,6,0,0,"Attchd",1940,1,"1","352","2","3","Y",0,1,"4","2006","WD","Normal",79000
"160","RL",75,10762,"Reg","Corner","SawyerW","Norm","TwnhsE","2Story",6,6,1980,0,"Gable","Plywood","Plywood","None",0,2,3,"CBlock",4,1,1,"0","626","626",3,"Y","SBrkr",626,591,1217,"0","0",1,1,3,3,6,1,3,"Attchd",1980,1,"1","288","3","3","Y",0,1,"4","2009","WD","Normal",120000
"60","RL",69.3057953144266,8880,"IReg","Inside","SawyerW","Norm","1Fam","2Story",7,5,1994,1,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,1,6,"695","253","948",5,"Y","SBrkr",1222,888,2110,"1","0",2,1,3,4,8,2,2,"Attchd",1994,1,"2","463","3","3","Y",0,1,"5","2010","WD","Normal",205000
"20","RL",80,10400,"Reg","Inside","NWAmes","Norm","1Fam","1Story",7,5,1988,0,"Gable","Wd Sdng","Wd Sdng","BrkFace",102,2,3,"CBlock",4,3,6,"929","916","1845",4,"Y","SBrkr",1872,0,1872,"0","1",2,0,3,3,6,1,3,"Attchd",1988,2,"2","604","3","3","Y",197,1,"6","2006","WD","Normal",241500
"190","RM",69,9142,"Reg","Inside","OldTown","Norm","2fmCon","2Story",6,8,1910,1,"Gable","AsbShng","AsbShng","None",0,2,2,"Stone",2,1,1,"0","1020","1020",4,"N","Other",908,1020,1928,"0","0",2,0,4,2,9,0,0,"Detchd",1910,1,"1","440","1","1","Y",0,1,"4","2006","WD","Normal",137000
"20","RL",75,11310,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,5,1954,0,"Hip","Wd Sdng","BrkFace","None",0,2,3,"CBlock",3,1,1,"0","1367","1367",5,"Y","SBrkr",1375,0,1375,"0","0",1,0,2,3,5,1,3,"Attchd",1954,1,"2","451","3","3","Y",0,1,"6","2006","WD","Normal",140000
"60","RL",72,11317,"Reg","Inside","CollgCr","Norm","1Fam","2Story",7,5,2003,0,"Gable","VinylSd","VinylSd","BrkFace",101,3,3,"PConc",4,1,1,"0","840","840",5,"Y","SBrkr",840,828,1668,"0","0",2,1,3,4,8,0,0,"Attchd",2003,1,"2","500","3","3","Y",144,1,"9","2007","WD","Normal",180000
"50","RL",69.3057953144266,159000,"Slope","CulDSac","ClearCr","Norm","1Fam","1.5Fin",6,7,1958,1,"Gable","Wd Sdng","HdBoard","BrkCmn",472,3,3,"CBlock",4,4,3,"697","747","1444",4,"Y","SBrkr",1444,700,2144,"0","1",2,0,4,4,7,2,3,"Attchd",1958,2,"2","389","3","3","Y",0,1,"6","2007","WD","Normal",277000
"30","RL",55,5350,"IReg","Inside","BrkSide","Norm","1Fam","1Story",3,2,1940,1,"Gable","Wd Sdng","Plywood","None",0,2,1,"CBlock",3,1,1,"0","728","728",5,"Y","SBrkr",1306,0,1306,"0","0",1,0,3,2,6,0,0,"None",1940,1,"0","0","None","0","Y",263,1,"5","2010","WD","Normal",76500
"120","RM",44,4750,"Slope","Inside","Crawfor","Norm","TwnhsE","1Story",8,5,2006,1,"Hip","VinylSd","VinylSd","Stone",481,3,3,"PConc",4,4,6,"1573","0","1573",5,"Y","SBrkr",1625,0,1625,"1","1",2,0,2,4,5,1,4,"Attchd",2006,2,"2","538","3","3","Y",123,1,"12","2007","WD","Family",235000
"60","RL",65,8366,"IReg","Inside","SawyerW","Norm","1Fam","2Story",6,5,2004,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,1,1,"0","798","798",5,"Y","SBrkr",798,842,1640,"0","0",2,1,3,4,6,0,0,"Attchd",2004,1,"2","520","3","3","Y",138,1,"12","2008","WD","Normal",173000
"80","RL",85,9350,"Reg","Inside","NAmes","Norm","1Fam","SLvl",6,7,1964,1,"Hip","HdBoard","HdBoard","BrkFace",108,2,3,"CBlock",4,4,2,"270","452","1302",5,"Y","SBrkr",1302,0,1302,"0","1",2,0,3,4,7,0,0,"Attchd",1964,1,"1","309","3","3","Y",333,2,"10","2007","CWD","Normal",158000
"20","RL",70,8400,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,6,1957,0,"Gable","MetalSd","MetalSd","None",0,2,4,"CBlock",3,1,3,"922","392","1314",3,"Y","SBrkr",1314,0,1314,"1","0",1,0,3,3,5,0,0,"Attchd",1957,1,"1","294","3","3","Y",250,1,"6","2010","WD","Normal",145000
"60","RL",66,8738,"IReg","Inside","Gilbert","Norm","1Fam","2Story",7,5,1999,0,"Gable","VinylSd","VinylSd","BrkFace",302,3,3,"PConc",4,1,1,"0","975","975",5,"Y","SBrkr",1005,1286,2291,"0","0",2,1,4,4,8,1,3,"BuiltIn",1999,2,"2","429","3","3","Y",192,1,"2","2006","WD","Normal",230000
"60","FV",64,8791,"IReg","Inside","Somerst","Norm","1Fam","2Story",6,5,2003,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,1,3,"503","361","864",5,"Y","SBrkr",864,864,1728,"0","0",2,1,3,4,7,0,0,"Attchd",2003,1,"2","673","3","3","Y",216,1,"5","2008","WD","Normal",207500
"20","RL",68,8814,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2006,0,"Gable","VinylSd","VinylSd","Stone",180,3,3,"PConc",4,1,6,"1334","270","1604",5,"Y","SBrkr",1604,0,1604,"1","0",2,1,3,4,8,1,4,"Attchd",2006,1,"2","660","3","3","Y",123,1,"3","2009","WD","Abnorml",220000
"60","RL",80,12435,"Reg","Inside","CollgCr","Norm","1Fam","2Story",7,5,2001,0,"Gable","VinylSd","VinylSd","BrkFace",172,3,3,"PConc",4,1,6,"361","602","963",5,"Y","SBrkr",963,829,1792,"0","0",2,1,3,4,7,1,3,"Attchd",2001,1,"2","564","3","3","Y",0,1,"5","2008","WD","Normal",231500
"20","RM",70,12702,"Reg","Inside","OldTown","Norm","1Fam","1Story",5,5,1956,0,"Gable","BrkFace","BrkFace","None",0,2,3,"PConc",0,0,1,"0","0","0",4,"Y","Other",882,0,882,"0","0",1,0,2,3,4,0,0,"Detchd",1956,1,"1","308","3","3","Y",0,1,"12","2008","WD","Normal",97000
"80","RL",120,19296,"Reg","Corner","NAmes","Artery","1Fam","SLvl",6,5,1962,0,"Gable","Wd Sdng","Wd Sdng","BrkFace",399,2,3,"CBlock",3,4,3,"672","0","1362",3,"Y","SBrkr",1382,0,1382,"1","0",1,0,3,3,6,1,3,"Attchd",1991,1,"2","884","3","3","Y",0,1,"5","2009","WD","Normal",176000
"60","RL",69,9588,"IReg","Inside","CollgCr","Norm","1Fam","2Story",8,5,2007,0,"Gable","CemntBd","CmentBd","Stone",270,3,3,"PConc",5,1,1,"0","1482","1482",5,"Y","SBrkr",1482,1092,2574,"0","0",2,1,3,5,10,1,4,"BuiltIn",2007,2,"3","868","3","3","Y",0,1,"11","2007","New","Partial",276000
"80","RL",88,8471,"IReg","Corner","Sawyer","Norm","1Fam","SLvl",6,7,1977,1,"Gable","HdBoard","Plywood","BrkFace",46,2,3,"CBlock",4,3,5,"506","0","506",3,"Y","SBrkr",1212,0,1212,"1","0",1,0,3,3,6,1,3,"Attchd",1978,1,"2","492","3","3","Y",292,1,"7","2006","WD","Normal",151000
"50","RM",50,5500,"Reg","Corner","OldTown","Norm","1Fam","1.5Fin",5,7,1929,1,"Gable","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",3,1,2,"234","0","926",3,"Y","SBrkr",926,0,1316,"1","0",1,0,3,3,6,0,0,"Detchd",1974,1,"2","484","3","3","Y",0,1,"4","2010","WD","Normal",130000
"30","RM",30,5232,"Slope","Inside","OldTown","Artery","1Fam","1Story",5,5,1925,1,"Gable","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",2,1,1,"0","680","680",4,"N","Other",764,0,764,"0","0",1,0,2,3,4,0,0,"Detchd",1965,1,"2","504","3","3","N",0,1,"6","2008","WD","Normal",73000
"20","RL",78,12090,"IReg","Inside","NWAmes","Norm","1Fam","1Story",6,6,1981,0,"Gable","MetalSd","MetalSd","BrkFace",210,2,4,"CBlock",4,1,6,"588","606","1422",3,"Y","SBrkr",1422,0,1422,"0","0",2,0,3,4,7,1,3,"Attchd",1981,2,"2","576","3","3","Y",276,4,"6","2008","WD","Normal",175500
"60","RL",70,11207,"Slope","FR2","Gilbert","Norm","1Fam","2Story",6,5,1997,0,"Gable","VinylSd","VinylSd","None",0,2,3,"PConc",4,3,6,"714","88","802",4,"Y","SBrkr",802,709,1511,"1","0",2,1,3,3,8,1,3,"Attchd",1997,2,"2","413","3","3","Y",95,1,"6","2006","WD","Normal",185000
"75","RL",60,8400,"Slope","Inside","SWISU","Norm","1Fam","2.5Fin",5,8,1939,1,"Gable","Wd Sdng","Wd Sdng","None",0,2,3,"PConc",3,1,2,"378","342","720",5,"Y","SBrkr",1052,720,2192,"0","0",2,1,4,4,8,1,4,"Detchd",1939,1,"1","240","3","3","Y",262,1,"7","2008","WD","Normal",179500
"30","RM",71,6900,"Reg","Inside","IDOTRR","Norm","1Fam","1Story",5,6,1940,1,"Gable","VinylSd","VinylSd","None",0,2,3,"CBlock",3,1,5,"403","212","740",5,"Y","SBrkr",778,0,778,"0","0",1,0,2,3,4,1,4,"Detchd",1966,2,"1","924","5","5","Y",0,1,"2","2008","WD","Normal",120500
"20","RL",69.3057953144266,7917,"IReg","Corner","Edwards","Norm","1Fam","1Story",6,7,1976,0,"Hip","HdBoard","HdBoard","BrkFace",174,2,4,"CBlock",3,1,4,"751","392","1143",3,"Y","SBrkr",1113,0,1113,"1","0",1,1,3,3,6,1,2,"Attchd",1987,1,"1","504","3","4","Y",370,4,"5","2007","WD","Normal",148000
"60","FV",84,10728,"Reg","Inside","Somerst","Norm","1Fam","2Story",8,5,2006,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,2,1,"0","1095","1095",4,"Y","SBrkr",1095,844,1939,"0","0",2,1,3,4,8,1,4,"Attchd",2006,1,"3","1053","3","3","Y",192,1,"8","2006","New","Partial",266000
"20","RL",73,39104,"Slope","CulDSac","ClearCr","Norm","1Fam","1Story",7,7,1954,1,"Flat","Plywood","Plywood","None",0,2,3,"CBlock",4,4,2,"226","96","1385",5,"Y","SBrkr",1363,0,1363,"1","0",1,0,2,3,5,2,3,"Attchd",1954,1,"2","439","3","3","Y",81,1,"4","2008","WD","Normal",241500
"60","RL",92,11764,"IReg","CulDSac","NoRidge","Norm","1Fam","2Story",8,7,1999,1,"Gable","VinylSd","VinylSd","BrkFace",348,3,3,"PConc",4,1,6,"524","628","1152",5,"Y","SBrkr",1164,1106,2270,"0","0",2,1,4,4,9,1,4,"Attchd",1999,2,"3","671","3","3","Y",132,1,"4","2010","WD","Normal",290000
"20","RL",80,9600,"Reg","Inside","NAmes","Feedr","1Fam","1Story",6,6,1958,1,"Hip","Wd Sdng","Wd Sdng","BrkCmn",183,2,3,"CBlock",3,1,3,"620","0","1240",4,"Y","SBrkr",1632,0,1632,"1","0",2,0,3,3,6,1,4,"Attchd",1958,1,"1","338","3","3","Y",289,2,"4","2009","WD","Normal",139000
"20","RL",76,8314,"Reg","Corner","Mitchel","Norm","1Fam","1Story",5,7,1982,0,"Gable","HdBoard","ImStucc","None",0,2,3,"CBlock",3,4,5,"546","270","816",3,"Y","SBrkr",816,0,816,"0","0",1,0,2,3,5,0,0,"Attchd",1982,1,"1","264","3","3","Y",168,1,"6","2007","WD","Normal",124500
"50","RL",55,7264,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",7,7,1925,1,"Gable","Wd Sdng","Wd Sdng","None",0,3,4,"BrkTil",3,1,1,"0","952","952",4,"N","SBrkr",952,596,1548,"0","0",2,1,3,5,5,0,0,"Detchd",1978,1,"2","672","3","3","Y",74,1,"10","2009","WD","Normal",205000
"20","RL",129,9196,"IReg","Inside","Mitchel","Norm","1Fam","1Story",7,5,2003,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",5,1,1,"0","1560","1560",5,"Y","SBrkr",1560,0,1560,"0","0",2,0,3,4,7,0,0,"Attchd",2003,2,"2","573","3","3","Y",100,1,"4","2010","WD","Normal",201000
"20","RL",140,19138,"Reg","Corner","Gilbert","Norm","1Fam","1Story",4,5,1951,0,"Gable","VinylSd","VinylSd","None",0,2,3,"CBlock",3,1,2,"120","744","864",5,"Y","SBrkr",864,0,864,"0","0",1,0,2,3,4,0,0,"Detchd",1951,1,"2","400","3","3","Y",0,1,"6","2010","WD","Normal",141000
"20","RL",107,14450,"Reg","Inside","NridgHt","Norm","1Fam","1Story",9,5,2006,1,"Gable","CemntBd","CmentBd","BrkFace",315,4,3,"PConc",5,4,1,"0","2121","2121",5,"Y","SBrkr",2121,0,2121,"0","0",2,1,3,5,8,1,5,"Attchd",2007,2,"3","732","3","3","Y",124,1,"5","2007","New","Partial",415298
"60","RL",83,10005,"Reg","Inside","ClearCr","Norm","1Fam","2Story",7,5,1977,0,"Hip","Plywood","Plywood","BrkFace",299,2,3,"CBlock",4,1,4,"392","768","1160",5,"Y","SBrkr",1156,866,2022,"0","0",2,1,4,3,8,1,3,"Attchd",1977,2,"2","505","3","3","Y",288,1,"3","2008","WD","Normal",192000
"60","RL",82,11287,"Reg","Inside","SawyerW","Norm","1Fam","2Story",7,6,1989,0,"Gable","Plywood","Plywood","BrkFace",340,3,3,"CBlock",4,3,6,"421","386","807",4,"Y","SBrkr",1175,807,1982,"0","0",2,1,3,4,7,1,3,"Attchd",1989,2,"2","575","3","3","Y",0,1,"1","2007","WD","Normal",228500
"20","FV",60,7200,"Reg","Inside","Somerst","Norm","1Fam","1Story",6,5,2006,0,"Gable","VinylSd","VinylSd","Stone",68,3,3,"PConc",4,1,6,"905","357","1262",4,"Y","SBrkr",1262,0,1262,"0","0",2,0,2,4,5,0,0,"Attchd",2006,2,"2","572","3","3","Y",0,1,"5","2006","New","Partial",185000
"120","RL",34,5063,"Reg","Inside","NridgHt","Norm","Twnhs","1Story",7,5,2007,1,"Gable","VinylSd","VinylSd","Stone",166,3,3,"PConc",4,1,6,"904","410","1314",5,"Y","SBrkr",1314,0,1314,"1","0",2,0,2,4,6,1,4,"Attchd",2008,1,"2","626","3","3","Y",172,1,"4","2009","ConLw","Normal",207500
"20","RL",74,9612,"Reg","Inside","Somerst","Feedr","1Fam","1Story",8,5,2008,1,"Gable","VinylSd","VinylSd","Stone",72,3,3,"PConc",4,1,1,"0","1468","1468",5,"Y","SBrkr",1468,0,1468,"0","0",2,0,3,4,6,1,4,"Attchd",2008,2,"3","898","3","3","Y",210,1,"12","2009","New","Partial",244600
"120","RL",50,8012,"Reg","Inside","SawyerW","Norm","TwnhsE","1Story",6,5,1992,0,"Gable","Plywood","ImStucc","None",0,3,3,"PConc",4,1,6,"430","1145","1575",4,"Y","SBrkr",1575,0,1575,"1","0",2,0,2,4,5,0,0,"Attchd",1992,1,"2","529","3","3","Y",0,1,"7","2007","WD","Normal",179200
"160","FV",35,4251,"IReg","Inside","Somerst","Norm","TwnhsE","2Story",7,5,2006,1,"Gable","MetalSd","MetalSd","None",0,3,3,"PConc",4,1,1,"0","625","625",5,"Y","SBrkr",625,625,1250,"0","0",2,1,2,4,5,0,0,"Detchd",2006,1,"2","528","3","3","Y",0,1,"6","2007","New","Partial",164700
"50","RL",77,9786,"Slope","Inside","NAmes","Norm","1Fam","1.5Fin",6,7,1962,1,"Gable","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",3,1,3,"600","312","912",3,"Y","SBrkr",1085,649,1734,"0","0",1,1,3,4,7,1,4,"Attchd",1962,1,"2","440","3","3","Y",0,4,"6","2006","WD","Normal",159000
"20","RL",69.3057953144266,8125,"IReg","Corner","NAmes","Norm","1Fam","1Story",4,4,1971,0,"Gable","HdBoard","HdBoard","None",0,2,3,"CBlock",3,1,4,"614","244","858",3,"Y","SBrkr",858,0,858,"0","0",1,0,3,3,5,0,0,"None",1971,1,"0","0","None","0","Y",0,1,"6","2006","WD","Normal",88000
"20","RL",69.3057953144266,9819,"IReg","Inside","Sawyer","Norm","1Fam","1Story",5,5,1967,0,"Gable","MetalSd","MetalSd","BrkFace",31,2,4,"CBlock",3,1,4,"450","432","882",3,"Y","SBrkr",900,0,900,"0","0",1,0,3,3,5,0,0,"Detchd",1970,1,"1","280","3","3","Y",0,2,"2","2010","WD","Normal",122000
"70","RL",60,8730,"Reg","Inside","BrkSide","RRAn","1Fam","2Story",6,7,1915,1,"Gable","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",3,1,1,"0","698","698",5,"Y","Other",698,698,1396,"0","0",1,0,3,3,7,0,0,"Detchd",2003,1,"1","384","3","3","Y",0,1,"7","2007","WD","Normal",153575
"60","RL",120,15611,"Reg","Inside","CollgCr","Norm","1Fam","2Story",8,5,2006,0,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,1,"0","1079","1079",5,"Y","SBrkr",1079,840,1919,"0","0",2,1,3,4,8,1,4,"Attchd",2006,1,"2","685","4","3","Y",0,1,"7","2006","New","Partial",233230
"190","RL",55,5687,"Slope","Inside","SWISU","Norm","2fmCon","2Story",5,6,1912,1,"Gable","VinylSd","VinylSd","None",0,2,2,"PConc",3,1,3,"210","570","780",5,"N","SBrkr",936,780,1716,"1","0",2,0,6,2,9,0,0,"None",1912,1,"0","0","None","0","N",0,1,"3","2008","WD","Normal",135900
"50","RL",60,11409,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",5,4,1949,1,"Gable","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",3,1,2,"292","476","768",4,"Y","SBrkr",1148,568,1716,"0","0",1,1,3,3,8,1,4,"Attchd",1949,1,"1","281","3","3","Y",0,1,"1","2009","WD","Normal",131000
"60","RL",69.3057953144266,16659,"IReg","Corner","NWAmes","PosA","1Fam","2Story",7,7,1977,1,"Gable","Plywood","Plywood","BrkFace",34,2,3,"CBlock",3,1,5,"795","0","795",2,"Y","SBrkr",1468,795,2263,"1","0",2,1,3,4,9,1,3,"Attchd",1977,2,"2","539","3","3","Y",0,1,"3","2006","WD","Normal",235000
"20","RL",80,9600,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,5,1953,0,"Hip","HdBoard","HdBoard","Stone",238,2,3,"CBlock",3,1,6,"1285","131","1416",3,"Y","SBrkr",1644,0,1644,"1","0",1,0,3,3,7,2,4,"Attchd",1953,2,"2","418","3","3","Y",110,1,"10","2009","WD","Normal",167000
"80","RL",37,7937,"IReg","CulDSac","Mitchel","Norm","1Fam","SLvl",6,6,1984,0,"Gable","HdBoard","HdBoard","None",0,2,3,"CBlock",3,3,6,"819","184","1003",3,"Y","SBrkr",1003,0,1003,"1","0",1,0,3,3,6,0,0,"Detchd",1984,1,"2","588","3","3","Y",120,4,"3","2006","WD","Normal",142500
"50","RM",75,13710,"Reg","Inside","IDOTRR","Norm","1Fam","1.5Fin",5,5,1950,0,"Gable","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",3,1,4,"420","490","910",3,"Y","Other",910,648,1558,"0","0",1,1,4,3,6,0,0,"Attchd",1950,1,"1","282","3","3","Y",289,2,"6","2007","WD","Normal",152000
"60","FV",66,7399,"IReg","Inside","Somerst","Norm","1Fam","2Story",7,5,1997,1,"Hip","VinylSd","VinylSd","BrkFace",1600,3,3,"PConc",4,1,4,"649","326","975",5,"Y","SBrkr",975,975,1950,"0","0",2,1,3,4,7,1,3,"Detchd",1997,1,"2","576","3","3","Y",0,1,"6","2007","WD","Normal",239000
"60","RL",90,11700,"Reg","Inside","NWAmes","Norm","1Fam","2Story",6,6,1968,0,"Mansard","HdBoard","AsphShn","BrkFace",365,3,3,"CBlock",3,1,5,"384","143","702",4,"Y","SBrkr",1041,702,1743,"0","1",1,2,3,3,7,1,4,"Attchd",1968,1,"2","539","3","3","Y",224,1,"6","2007","WD","Normal",175000
"20","RL",80,14000,"Reg","Inside","Crawfor","Norm","1Fam","1Story",6,8,1950,1,"Gable","HdBoard","HdBoard","None",0,2,4,"CBlock",3,1,1,"0","1092","1092",5,"Y","SBrkr",1152,0,1152,"0","1",1,0,3,4,6,1,4,"Attchd",1950,1,"1","300","3","3","Y",0,4,"8","2009","WD","Family",158500
"190","RL",90,15750,"Reg","Corner","Crawfor","Norm","2fmCon","1Story",5,5,1953,0,"Hip","MetalSd","MetalSd","BrkFace",56,2,3,"CBlock",3,2,4,"841","324","1165",3,"Y","SBrkr",1336,0,1336,"1","0",1,0,2,3,5,2,4,"Attchd",1953,1,"1","375","3","3","Y",0,1,"6","2006","WD","Normal",157000
"60","RL",66,16226,"IReg","Inside","CollgCr","Norm","1Fam","2Story",8,5,1998,1,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,1,6,"281","747","1028",5,"Y","SBrkr",1210,1242,2452,"0","0",2,1,4,4,9,1,3,"BuiltIn",1998,2,"2","683","3","3","Y",208,1,"5","2007","WD","Normal",267000
"20","RL",118,13704,"IReg","Corner","CollgCr","Norm","1Fam","1Story",7,5,2001,1,"Gable","VinylSd","VinylSd","BrkFace",150,3,3,"PConc",4,1,1,"0","1541","1541",5,"Y","SBrkr",1541,0,1541,"0","0",2,0,3,4,6,1,3,"Attchd",2001,1,"3","843","3","3","Y",468,1,"1","2006","WD","Normal",205000
"20","RL",70,9800,"Reg","Corner","CollgCr","Norm","1Fam","1Story",5,7,1972,0,"Gable","VinylSd","VinylSd","None",0,2,3,"PConc",3,1,5,"894","0","894",3,"Y","SBrkr",894,0,894,"1","0",1,0,3,3,5,0,0,"Attchd",1975,1,"2","552","3","3","Y",256,1,"7","2006","WD","Abnorml",149900
"75","RM",87,18386,"Reg","Inside","OldTown","Norm","1Fam","2.5Fin",7,9,1880,1,"Gable","CemntBd","CmentBd","None",0,2,3,"BrkTil",3,1,1,"0","1470","1470",5,"Y","SBrkr",1675,1818,3493,"0","0",3,0,3,4,10,1,5,"Attchd",2003,1,"3","870","3","3","Y",302,1,"5","2008","WD","Normal",295000
"20","RL",80,10386,"Reg","Inside","CollgCr","Norm","1Fam","1Story",8,5,2004,1,"Gable","CemntBd","CmentBd","Stone",246,3,3,"PConc",4,1,6,"1464","536","2000",5,"Y","SBrkr",2000,0,2000,"1","0",2,0,3,4,8,0,0,"Attchd",2004,2,"3","888","3","3","Y",168,1,"7","2007","WD","Normal",305900
"60","RL",116,13474,"Reg","Inside","SawyerW","Feedr","1Fam","2Story",7,5,1990,1,"Gable","HdBoard","Plywood","BrkFace",246,3,3,"CBlock",4,1,5,"700","0","700",4,"Y","SBrkr",1122,1121,2243,"1","0",2,1,4,4,8,1,3,"Attchd",1990,1,"3","746","3","3","Y",127,1,"6","2007","WD","Normal",225000
"50","RM",69.3057953144266,7920,"IReg","Inside","IDOTRR","Artery","1Fam","1.5Fin",6,7,1920,1,"Gable","MetalSd","MetalSd","None",0,2,2,"CBlock",3,1,1,"0","319","319",3,"Y","Other",1035,371,1406,"0","0",1,0,3,2,6,0,0,"None",1920,1,"0","0","None","0","N",0,2,"3","2008","WD","Normal",89500
"30","RL",69.3057953144266,12342,"IReg","Inside","Edwards","Norm","1Fam","1Story",4,5,1940,1,"Gable","VinylSd","VinylSd","None",0,2,3,"CBlock",3,1,4,"262","599","861",5,"Y","SBrkr",861,0,861,"0","0",1,0,1,3,4,0,0,"Detchd",1961,1,"2","539","3","3","Y",158,1,"3","2009","WD","Normal",82500
"20","RL",90,12378,"IReg","Inside","NridgHt","Norm","1Fam","1Story",9,5,2003,1,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",5,4,6,"1274","622","1896",5,"Y","SBrkr",1944,0,1944,"1","0",2,0,3,5,8,3,5,"Attchd",2003,2,"3","708","3","3","Y",208,1,"11","2006","WD","Normal",360000
"60","RL",69.3057953144266,7685,"IReg","Inside","Gilbert","Norm","1Fam","2Story",6,5,1993,1,"Gable","HdBoard","HdBoard","BrkFace",112,2,3,"PConc",4,1,5,"518","179","697",4,"Y","SBrkr",697,804,1501,"0","0",2,1,3,4,6,1,3,"Attchd",1993,2,"2","420","3","3","Y",190,1,"5","2006","WD","Normal",165600
"20","RL",50,8000,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,6,1948,1,"Gable","VinylSd","VinylSd","None",0,2,4,"CBlock",3,1,5,"680","292","972",5,"Y","SBrkr",972,0,972,"1","0",1,0,2,3,5,1,4,"Detchd",1948,1,"1","240","3","3","Y",0,1,"5","2009","WD","Normal",132000
"190","RM",65,7800,"Reg","Inside","OldTown","Artery","2fmCon","1.5Fin",5,7,1939,1,"Gable","MetalSd","MetalSd","None",0,2,3,"CBlock",4,2,3,"507","286","793",3,"Y","SBrkr",793,325,1118,"1","0",1,0,3,3,5,1,4,"Detchd",1939,1,"2","410","3","3","Y",0,2,"5","2006","WD","Normal",119900
